Node,Community,Proximity to SOD1,Relative subgraph centrality,Subgraph centrality,Participation coefficient
4932.YDR262W,7,3,2.2586886769130135e-07,1.0000568862054973,0.0
4932.YPR008W,8,2,4.753321822066224e-05,1.0002287042157834,0.5454545454545454
4932.YLR082C,2,4,1.0875177013265624e-09,1.0000399174302506,0.5
4932.YML111W,15,4,3.208128797988971e-09,1.0002586309637234,0.485207100591716
4932.YOR172W,8,3,4.0016920507075435e-08,1.0000169981085223,0.0
4932.YML076C,15,3,4.106362444548581e-07,1.0000829172111352,0.5
4932.YGL025C,3,3,8.502332498770346e-08,1.0004058171782262,0.1171875
4932.YPL177C,8,3,8.586998933267365e-08,1.0001233965396883,0.4444444444444444
4932.YHR048W,8,4,6.41880676215123e-11,1.0000397182432164,0.0
4932.YBL093C,3,3,4.5631041160898445e-08,1.0004761480643922,0.1049382716049383
4932.YBR008C,8,2,2.2530885280394283e-05,1.000282927408488,0.4591836734693877
4932.YPR199C,7,2,2.195806964834469e-05,1.0001120755522142,0.31999999999999995
4932.YGR213C,7,4,2.4179017425393634e-10,1.0000188502087062,0.0
4932.YNR070W,8,3,4.478695020090125e-08,1.0000929254334767,0.31999999999999995
4932.YMR172W,15,3,9.68907424817302e-07,1.0002851663478072,0.3571428571428571
4932.YGR224W,8,3,3.7214077075443074e-08,1.000141064792028,0.375
4932.YIR023W,4,2,1.972246263603431e-05,1.000319625034746,0.3203125
4932.YOR380W,8,3,7.789540681853472e-08,1.0001049847840093,0.4444444444444444
4932.YNL190W,7,4,9.019444618257877e-10,1.0000392948939696,0.0
4932.YGR138C,8,3,1.1536841716750911e-07,1.0001904526398524,0.19753086419753085
4932.YDL170W,4,2,2.2477601828149295e-05,1.0001568827032024,0.24489795918367352
4932.YOR378W,20,4,4.355182767158336e-10,1.000208574647047,0.2975206611570248
4932.YIL121W,8,4,7.687354277446934e-10,1.0001200588665382,0.0
4932.YNL335W,2,4,8.185913528784266e-11,1.0000638347092858,0.0
4932.YHR006W,10,3,3.857276725826621e-08,1.0000925774731075,0.31999999999999995
4932.YBR047W,4,4,2.3734147546611295e-10,1.0000588131559316,0.0
4932.YEL076C,16,4,8.243619925140527e-11,1.0004755371419014,0.0
4932.YLR463C,16,5,2.2739869882937302e-12,1.0003603390720346,0.0
4932.YDL176W,19,4,8.350008743251633e-11,1.0000583271604082,0.0
4932.YDR417C,18,3,1.312622672859282e-07,1.0001053615230355,0.48
4932.YBR150C,3,5,5.417232350093774e-13,1.0000399056462652,0.0
4932.YJL175W,20,5,5.010436510133331e-13,1.0000986089436066,0.31999999999999995
4932.YER071C,18,5,5.501239763207322e-12,1.0000622985785554,0.0
4932.YMR147W,2,4,1.2625071322582004e-10,1.000107979060363,0.6666666666666667
4932.YDR525W,16,4,9.55682382189349e-11,1.0001396769937279,0.0
4932.YDR205W,1,2,1.7867550793000263e-05,1.0002127109788672,0.0
4932.YFL050C,1,4,5.665728207773779e-10,1.0000649024174026,0.4444444444444444
4932.YDR249C,12,4,5.613044166833184e-10,1.000064511775164,0.0
4932.YKL064W,1,4,5.904694401069784e-10,1.0000480218928571,0.0
4932.YMR243C,1,2,2.1179943563341685e-05,1.000285023508664,0.29166666666666663
4932.YDL026W,12,4,5.613047577733218e-10,1.0000645117751636,0.0
4932.YLR021W,8,4,6.602783321181874e-10,1.0001569749054402,0.24489795918367352
4932.YLR199C,8,4,1.1197478508653824e-09,1.0002489500735987,0.0
4932.YGR149W,19,3,8.689429679639184e-08,1.000058783253448,0.4444444444444444
4932.YDL133W,20,5,1.902658938604876e-13,1.0000584397582541,0.0
4932.YPL087W,15,2,2.225204226108564e-05,1.0002639255212173,0.0
4932.YJR154W,1,3,6.182318222159103e-08,1.0001204573014617,0.31999999999999995
4932.YMR130W,19,4,7.275208267851913e-11,1.0000193642205217,0.0
4932.YCL038C,20,4,7.617877381964518e-11,1.0001127247128179,0.48
4932.YPL030W,14,4,1.7061462713550274e-10,1.0001719292420908,0.0
4932.YHL039W,14,4,1.060702009437472e-09,1.000160735638534,0.375
4932.YFR045W,12,4,2.7564870997733026e-09,1.0000911113933844,0.56
4932.YHR002W,4,4,6.01651717361477e-09,1.0000748800868708,0.625
4932.YDR067C,20,4,1.6464261554040467e-09,1.0002701833637258,0.6326530612244898
4932.YDR461W,15,4,2.130376339747053e-09,1.0002471978628775,0.0
4932.YCR040W,15,4,3.250960790715865e-10,1.0000606487141965,0.0
4932.YDR073W,3,3,1.771491609217548e-07,1.0002653387031835,0.33999999999999997
4932.YGR097W,15,3,2.665960663098769e-07,1.0000690322636507,0.0
4932.YPR115W,15,3,2.51089891653828e-07,1.0000629723479826,0.0
4932.YBR057C,3,4,7.723763687005405e-10,1.0000901068855759,0.375
4932.YNL279W,15,4,7.033570945721296e-10,1.0001002235541194,0.0
4932.YLR181C,18,4,2.3042798946064716e-10,1.0002381823353212,0.0
4932.YBR286W,18,4,1.1859904185628194e-08,1.000076845977925,0.625
4932.YNR021W,8,3,1.0015652817524368e-07,1.0000211910913055,0.0
4932.YDR078C,10,3,9.749811853140356e-08,1.0004478735413167,0.18000000000000005
4932.YMR041C,7,3,4.2634535172138104e-08,1.0000616908719018,0.4444444444444444
4932.YER180C,17,4,5.2137734017285164e-11,1.0000173513466897,0.0
4932.YOR377W,2,4,9.163727198932548e-11,1.0000622183290697,0.0
4932.YMR074C,10,3,6.228150875215474e-08,1.0001960487029993,0.617283950617284
4932.YBR187W,15,2,2.3035197269563937e-05,1.0001653834613062,0.375
4932.YIL067C,20,3,4.678577760703685e-08,1.0001056158277497,0.31999999999999995
4932.YKR044W,20,3,4.678577722564163e-08,1.0001056158277501,0.31999999999999995
4932.YHR187W,14,3,4.654021870458772e-08,1.0002329654643853,0.345679012345679
4932.YBR287W,12,4,4.6102812234331565e-09,1.0000420252808098,0.5
4932.YER033C,18,5,1.9830632361911293e-13,1.0000187115755275,0.0
4932.YNL336W,16,6,8.8258800224824685e-16,1.0001438752690825,0.0
4932.YGL144C,15,4,1.1578187317749788e-08,1.0001534699199774,0.59375
4932.YPL159C,6,4,1.8755500971745498e-10,1.0000258470245649,0.0
4932.YNL295W,6,3,1.0541068565868457e-07,1.0000742004538552,0.4444444444444444
4932.YPL133C,15,4,1.5365589530998494e-09,1.00003798306957,0.5
4932.YGR237C,1,3,5.977824633283642e-08,1.0000227936639836,0.0
4932.YOR052C,12,6,-4.772251387466508e-16,1.0000213386297792,0.0
4932.YNL092W,14,4,7.715013120002633e-10,1.000340187031369,0.1171875
4932.YJR087W,9,6,5.561957144850638e-16,1.0001229347691616,0.0
4932.YLR466W,16,4,1.6741844358330454e-10,1.0006415073207964,0.0
4932.YPR202W,16,5,1.9132277142772103e-12,1.0003129062802203,0.0
4932.YFL064C,16,4,8.52766179068945e-11,1.0004487622446658,0.09499999999999997
4932.YDR182W-A,12,5,6.163945764393886e-13,1.000025360514974,0.0
4932.YPR050C,20,5,7.690289377526582e-14,1.0000834263496023,0.0
4932.YEL057C,5,3,1.0490716141368852e-06,1.0016128103492268,0.054012345679012363
4932.YLL044W,18,4,3.5656765565335313e-09,1.0001032541813817,0.31999999999999995
4932.YLR112W,18,4,1.9567932007819727e-10,1.0000354968368936,0.0
4932.YMR031W-A,20,4,5.611139200847881e-11,1.0001224871846703,0.2777777777777778
4932.YNL050C,14,5,1.2386909098265064e-11,1.0000580985022347,0.4444444444444444
4932.YDR169C,3,3,6.127851391590777e-08,1.000076381611612,0.4444444444444444
4932.YDR514C,14,4,1.8410251788770343e-09,1.0001065897186852,0.48
4932.YOR013W,7,4,1.6406985814306765e-10,1.000025576494672,0.0
4932.YLR294C,6,3,1.0406314173198004e-07,1.000123202730284,0.0
4932.YHR127W,2,5,1.1951776374141687e-12,1.000073877000851,0.0
4932.YDR488C,10,4,2.772759330948657e-09,1.0003379289056535,0.2551020408163265
4932.YLR254C,10,4,5.623344717393258e-10,1.000280534269862,0.14201183431952658
4932.YPL162C,15,5,7.094151655007153e-14,1.0000582671341698,0.0
4932.YNL008C,10,4,3.3746520747106323e-10,1.0002750165500185,0.2777777777777778
4932.YJL028W,7,3,4.411685150658114e-08,1.0001404428871277,0.0
4932.YHR182W,7,3,3.952152449624097e-08,1.0000420192932962,0.0
4932.YDR186C,12,4,9.426266684526771e-10,1.0000597776829958,0.4444444444444444
4932.YPR153W,11,4,2.292965745661485e-10,1.0001359951630227,0.4444444444444444
4932.YPL066W,15,4,1.2401471950057585e-10,1.0000423414840744,0.0
4932.YOL019W,8,4,2.088573255315529e-10,1.000018989606003,0.0
4932.YER190W,16,4,1.5941593683142796e-10,1.0004727374657292,0.0
4932.YER189W,16,4,1.6391519207497457e-10,1.0004269501175906,0.09972299168975074
4932.YPR078C,13,3,1.0960018704652807e-07,1.000016826541152,0.0
4932.YKL146W,20,5,1.2606320067692911e-12,1.0001329850740128,0.0
4932.YOR302W,4,3,4.6133355508675734e-08,1.0000729704589466,0.4444444444444444
4932.YNL046W,15,8,6.56687703347314e-16,1.0000212893090619,0.0
4932.YLR040C,15,4,3.778615426195536e-10,1.000093760569078,0.0
4932.YNL148C,10,3,5.158014260928925e-08,1.0001564742821354,0.2777777777777778
4932.YDL046W,15,4,1.7038627149815189e-10,1.0000622619520152,0.6666666666666667
4932.YDL027C,13,4,8.870037077068644e-10,1.0000406306089669,0.0
4932.YMR148W,17,4,6.740633398671925e-11,1.000140674319972,0.625
4932.YLR050C,15,6,1.488194536678443e-16,1.0000590434119232,0.0
4932.YLR390W,13,3,1.9116616177629927e-07,1.0000166123481569,0.0
4932.YPR203W,16,5,2.349613721901872e-12,1.0003979948782795,0.0
4932.YKL214C,12,4,1.770544514549232e-09,1.0000382746718657,0.0
4932.YPL283C,16,4,1.5910344176579654e-10,1.000499630903566,0.0
4932.YNL019C,16,6,1.3067211158609982e-15,1.0001116454592065,0.0
4932.YJL205C,13,3,2.059483421973657e-07,1.000019280823698,0.0
4932.YLR139C,6,4,2.886249378603392e-10,1.0000184354702912,0.0
4932.YPR011C,12,5,3.714778051139289e-12,1.0000232033642629,0.0
4932.YDR068W,20,4,6.111741895995643e-11,1.0001626719816072,0.0
4932.YDR438W,16,4,2.356238102037018e-10,1.0001096759496344,0.4444444444444444
4932.YNL314W,4,3,1.37696302434211e-07,1.0001704081655396,0.21875
4932.YCL042W,20,3,3.2636990406368846e-07,1.0001307794798193,0.4444444444444444
4932.YDR492W,1,3,9.49787256437524e-08,1.0000410489883331,0.5
4932.YER060W-A,18,4,2.905331500553665e-10,1.0000819339720701,0.375
4932.YML133C,16,4,1.6691795027331396e-10,1.0005401143145436,0.0
4932.YFR012W,14,4,1.9881202772671722e-10,1.0001185467229265,0.0
4932.YNL033W,16,6,1.5215151187575326e-15,1.0001116455730463,0.0
4932.YGL036W,3,5,9.35123723247444e-13,1.000018481174477,0.0
4932.YJL027C,7,3,4.411685122340109e-08,1.0001404428871268,0.0
4932.YNR039C,1,2,1.9893054996053495e-05,1.00025098864633,0.0
4932.YLR390W-A,15,4,1.6333142038296375e-10,1.000016085079189,0.0
4932.YMR255W,12,3,4.242636446436139e-08,1.0000439857511367,0.0
4932.YDR330W,8,4,1.0511555699217051e-09,1.0002113958833394,0.345679012345679
4932.YER184C,10,4,6.19362516677581e-10,1.0000188067301936,0.0
4932.YLR329W,10,4,2.1837243493506853e-10,1.0001504349936379,0.0
4932.YHR151C,12,5,9.479862641409431e-13,1.000039906925094,0.0
4932.YBR094W,12,3,5.523865826778879e-08,1.0000509099957056,0.5
4932.YKR074W,14,3,5.739779321994355e-08,1.0000826592055554,0.375
4932.YNR027W,19,3,3.993421173148319e-08,1.0003036875435645,0.12444444444444447
4932.YFR043C,18,4,9.062408744438255e-11,1.0000190841425174,0.0
4932.YCR026C,17,5,1.4231831316734167e-13,1.0000798080817144,0.0
4932.YBL059C-A,6,2,5.425546800440022e-05,1.0003248727690797,0.13265306122448983
4932.YBL039W-B,2,3,6.063717417574945e-08,1.0001299334898883,0.2777777777777778
4932.YGR168C,2,3,6.063717398468592e-08,1.0001299334898883,0.2777777777777778
4932.YIL089W,2,3,6.063717432686013e-08,1.000129933489888,0.2777777777777778
4932.YKL065W-A,2,3,5.4998594165023285e-08,1.0001048019565983,0.0
4932.YFR020W,16,9,-4.856141530562574e-16,1.0000202189495304,0.0
4932.YPR170W-B,6,3,6.23906052363071e-08,1.0003528030813404,0.20370370370370372
4932.YJL185C,18,3,2.167376071480348e-07,1.000244025494055,0.39669421487603307
4932.YGL024W,12,5,4.556022442994689e-13,1.000018851286441,0.0
4932.YOR242C,17,3,4.7015560038807074e-08,1.0000639467556132,0.4444444444444444
4932.YDL173W,4,4,2.394820883754815e-10,1.000055971641269,0.4444444444444444
4932.YLR392C,15,4,2.8326903409731097e-10,1.000146285376169,0.0
4932.YGL186C,19,4,2.8211234309253306e-10,1.000035422140673,0.5
4932.YIR032C,4,3,9.029842941088917e-07,1.000324658788547,0.12444444444444447
4932.YGL079W,18,5,6.932462416620044e-13,1.0001585719144204,0.2777777777777778
4932.YIR040C,16,5,8.343213205269477e-14,1.0001820801336774,0.0
4932.YLR296W,16,6,5.529431079676073e-16,1.0001019368116153,0.0
4932.YPR027C,16,6,1.315354075659414e-15,1.0001017227552977,0.0
4932.YPL062W,20,4,6.259635916701888e-11,1.0000948936940164,0.0
4932.YGL188C,6,4,6.299862977642012e-09,1.0000222422012424,0.0
4932.YGR182C,16,3,6.09382030566626e-08,1.0002954956758563,0.2603550295857988
4932.YMR157C,6,3,1.1459129620966047e-07,1.0001090981699499,0.2777777777777778
4932.YHR157W,10,4,3.691841457108963e-10,1.0001723825109226,0.0
4932.YBR272C,8,4,4.384530464566984e-09,1.0003040797732743,0.7142857142857143
4932.YLR445W,10,4,1.9493666338250837e-10,1.000162624991714,0.0
4932.YPL033C,7,5,2.3296237172416162e-12,1.0000170852521273,0.0
4932.YDR446W,10,4,7.016340214990174e-10,1.0002044840303366,0.0
4932.YPR007C,10,4,8.097556261047086e-10,1.0002056700460973,0.33999999999999997
4932.YCL051W,18,5,2.2016232153337922e-13,1.000016646409524,0.0
4932.YBL048W,19,5,6.838208113906646e-12,1.0000453037919097,0.5
4932.YFL062W,16,6,7.679187147280331e-15,1.000166468079587,0.24489795918367352
4932.YJL132W,1,3,4.595311696984662e-08,1.0000231010000342,0.0
4932.YPL119C-A,6,4,2.123216865453255e-10,1.0000342393234871,0.0
4932.YIR016W,7,3,5.327772655623793e-08,1.000016560329189,0.0
4932.YPL260W,19,3,1.9191887051946653e-07,1.000033477468254,0.5
4932.YHR080C,6,5,2.5427931787079527e-13,1.0000469839817656,0.0
4932.YER044C-A,10,4,1.9231128061542035e-10,1.0001446363161532,0.2777777777777778
4932.YNL228W,15,4,7.95797409631864e-11,1.0000226411571542,0.0
4932.YFR018C,19,3,1.0732217599102208e-07,1.0001655741366438,0.7346938775510203
4932.YGR153W,6,4,2.063622460304719e-10,1.000033271834876,0.0
4932.YDR202C,6,4,1.4288334501027025e-09,1.000044744182674,0.0
4932.YER119C,20,5,6.875155284490064e-13,1.0001086442785994,0.0
4932.YGL005C,18,4,2.4376389492000716e-10,1.0001142608601525,0.0
4932.YNL010W,4,4,3.616569711349833e-10,1.0001092185027651,0.0
4932.YDL129W,20,4,1.6513963503952955e-10,1.0000499219423247,0.0
4932.YMR088C,20,5,9.301130964598295e-13,1.0001219688542284,0.0
4932.YMR027W,4,3,1.0254510361764637e-07,1.000073260298734,0.625
4932.YMR087W,13,4,2.892433252715224e-10,1.000018850228585,0.0
4932.YML079W,16,7,5.019754414654215e-16,1.0000401958786937,0.0
4932.YEL001C,8,6,4.333556083424561e-16,1.000019504961631,0.0
4932.YNL018C,16,7,-4.9668656774276565e-16,1.0000688481294642,0.0
4932.YGL152C,2,5,5.598525115724229e-13,1.0000188502156337,0.0
4932.YLR219W,7,3,4.483147231679435e-08,1.0001159028623927,0.0
4932.YDR031W,6,2,5.453323699357445e-05,1.0002789435300903,0.1652892561983471
4932.YDR106W,10,5,5.73872682230539e-12,1.000080604769706,0.0
4932.YGL081W,2,5,1.0338443426002875e-12,1.0000334532114459,0.0
4932.YJL192C,20,4,1.5007473219870449e-09,1.000208547387629,0.21875
4932.YMR244W,15,4,1.6674470414449957e-10,1.0000228973101413,0.0
4932.YKR027W,15,4,7.405924840400702e-10,1.0001763515167308,0.40816326530612246
4932.YKL176C,15,4,2.5476368567924415e-09,1.0002789008699549,0.5408163265306123
4932.YEL004W,16,4,4.901588833167853e-10,1.0001408391936464,0.40816326530612246
4932.YEL072W,7,4,8.632282740179964e-10,1.0000792881944742,0.0
4932.YHR063W-A,18,6,5.113964807179627e-15,1.0000237726452086,0.0
4932.YDR066C,20,4,1.6203947166264915e-09,1.000262759095695,0.591715976331361
4932.YGL217C,18,4,6.42158682999383e-11,1.0000440620150115,0.0
4932.YNL208W,20,7,3.792810249897416e-16,1.0000166900828888,0.0
4932.YBR269C,14,3,4.428943035629735e-08,1.0001392906927329,0.6122448979591837
4932.YGL168W,15,2,2.2152152673049442e-05,1.0000249868651168,0.0
4932.YBL070C,13,5,5.500962658919726e-12,1.0000846304434445,0.375
4932.YJL119C,13,5,5.500700189243877e-12,1.0000846304434454,0.375
4932.YNL171C,20,5,6.945174144991351e-14,1.0000567595381353,0.0
4932.YPL261C,2,6,3.7925391993542945e-16,1.0000205565074536,0.0
4932.YDR133C,16,5,4.932842491683215e-12,1.0000604561103585,0.4444444444444444
4932.YNL187W,12,4,9.52379222089305e-10,1.0000817908702668,0.0
4932.YOR394C-A,16,7,-4.0939474033052647e-16,1.0000414585168316,0.0
4932.YKR095W-A,1,4,1.7188377023774626e-10,1.0000784789502937,0.0
4932.YDR229W,18,4,1.8432522748803096e-09,1.0000593414216983,0.4444444444444444
4932.YDR034W-B,7,3,3.7818115484241754e-07,1.0000578286470885,0.0
4932.YHR192W,12,3,1.272408969023005e-07,1.0000757155453157,0.4444444444444444
4932.YKR064W,3,5,1.8810236029377647e-12,1.000017306921215,0.0
4932.YML012C-A,9,5,3.938764462155242e-13,1.000155094706877,0.40625
4932.YJR080C,6,3,4.89947051086426e-08,1.0000410920840546,0.0
4932.YDL096C,9,5,7.350012525692007e-14,1.0000406495196912,0.5
4932.YBR259W,11,5,1.0980644562022523e-12,1.0000690252088078,0.4444444444444444
4932.YNL159C,10,4,2.0089789272252634e-10,1.0002371104351637,0.0
4932.YLR427W,8,4,1.3724368516654373e-10,1.0000332087503316,0.0
4932.YFL012W,4,2,2.2499966477431224e-05,1.0000447795977356,0.0
4932.YJR056C,7,3,4.397406705403898e-08,1.000139875800926,0.0
4932.YOL107W,8,4,1.6129361333962894e-10,1.0000224385232228,0.0
4932.YHL006C,10,3,8.746039654376585e-08,1.000448969028084,0.0
4932.YBL089W,4,4,2.1019526440582692e-10,1.0000394017393004,0.0
4932.YCL069W,20,4,5.904717749905669e-10,1.0002088461274843,0.1652892561983471
4932.YIL088C,20,4,3.372013386289223e-10,1.0000852401651985,0.375
4932.YNR063W,20,4,1.5980177489431646e-10,1.0001129493268386,0.0
4932.YER134C,20,4,1.589660056150119e-10,1.000111928244592,0.0
4932.YBL094C,20,5,7.34696049657646e-14,1.000084723439735,0.0
4932.YLR444C,15,4,2.137387027350418e-10,1.0000189431873163,0.0
4932.YCR024C-B,20,4,6.452862189899877e-10,1.000103144707557,0.0
4932.YKL118W,20,5,7.664908204668697e-14,1.0000871103070479,0.0
4932.YLR338W,20,6,4.019137453403765e-16,1.0000610221107704,0.0
4932.YDR157W,20,5,7.162102670914966e-14,1.0001044593936221,0.0
4932.YJL038C,17,4,8.262543920540752e-11,1.0001340914773031,0.24489795918367352
4932.YLL033W,20,4,5.134787067653628e-10,1.000178720085596,0.0
4932.YJL023C,20,5,6.418513723988051e-13,1.000087743913193,0.375
4932.YNL076W,15,3,4.39839385103823e-07,1.000222497517891,0.6
4932.YJL093C,15,3,4.8968753403773324e-08,1.0002186538264932,0.0
4932.YOL117W,10,4,5.086398893218436e-10,1.0001346705323206,0.0
4932.YBR255W,11,5,4.965997909113853e-13,1.0001381950087138,0.0
4932.YKL098W,11,4,1.3201089787279185e-10,1.0001123635774152,0.31999999999999995
4932.YDL183C,18,3,1.9240509270025685e-07,1.0000571588666247,0.6666666666666667
4932.YKR106W,20,5,1.4883098822370683e-12,1.0000927228729994,0.0
4932.YHR045W,15,5,7.308780317072383e-14,1.0000171292012867,0.0
4932.YBL107C,6,3,4.258947606894468e-07,1.000115879570047,0.5
4932.YBL108W,16,6,1.9960161995458137e-16,1.00004544295846,0.0
4932.YKL223W,16,4,6.256439738841751e-11,1.0003288014241374,0.0
4932.YJL222W-A,16,6,8.370040771588094e-16,1.000040920181203,0.0
4932.YPL283W-A,16,4,7.457719966748322e-11,1.0001079571470741,0.0
4932.YBL113W-A,16,5,5.264215339952517e-13,1.000071781702402,0.0
4932.YER188C-A,16,5,4.367847229735933e-13,1.0000910121709976,0.0
4932.YFR032C,4,2,2.1077902311616688e-05,1.000059303621438,0.0
4932.YLR465C,16,5,2.435356007569195e-12,1.0003780048648692,0.0
4932.YHR218W-A,16,4,1.5911562692427772e-10,1.000641988590038,0.0
4932.YGR031C-A,6,5,7.739496977327009e-13,1.000018850161906,0.0
4932.YPR145C-A,15,4,5.745287832619264e-11,1.0000166903173748,0.0
4932.YIL027C,20,4,1.0439597893292275e-09,1.000199060421343,0.0
4932.YDR042C,18,6,1.1108735459286478e-15,1.0000161275864943,0.0
4932.YFR007W,13,3,1.9116616148192822e-07,1.0000166123481569,0.0
4932.YOL025W,10,4,1.8040983943844353e-09,1.0000502600983927,0.5
4932.YMR316W,15,3,4.441206124260503e-08,1.000098723724589,0.0
4932.YDL144C,19,4,1.937778740636678e-10,1.0000633270490318,0.4444444444444444
4932.YKL070W,7,4,5.396553440662616e-10,1.000052962154019,0.0
4932.YPL052W,4,4,3.635877000949389e-10,1.0000449132339815,0.5
4932.YDR346C,15,3,1.3198770973854492e-07,1.000164161112452,0.5185185185185186
4932.YOR279C,3,4,8.858229848425492e-10,1.0000566175816865,0.0
4932.YML011C,10,4,4.1151801454322734e-10,1.000071666635745,0.0
4932.YDR014W-A,10,3,9.862537439389672e-08,1.0000467835965112,0.0
4932.YGL101W,12,5,4.706553506303446e-12,1.0000334345513908,0.0
4932.YNL210W,12,5,2.0941757659584392e-11,1.000189622888251,0.4444444444444444
4932.YBR013C,15,5,4.0640787176554616e-13,1.0000370718813358,0.0
4932.YMR103C,15,4,3.235151243034459e-10,1.0000630831565551,0.0
4932.YGL177W,20,5,2.779262849592415e-11,1.0000588949942728,0.6666666666666667
4932.YPR017C,18,4,1.2113965906779267e-10,1.0000558888064042,0.4444444444444444
4932.YDR210W,12,6,4.420509097657899e-15,1.0000187575919173,0.0
4932.YML050W,12,4,1.2832714610996193e-10,1.00003606555682,0.5
4932.YLR213C,15,4,1.5335202205313259e-10,1.0000351405787375,0.0
4932.YNL095C,14,5,1.6282246276082268e-12,1.0000631890801908,0.0
4932.YIL108W,14,4,9.986755373407943e-11,1.0000892519216786,0.375
4932.YBR032W,16,4,6.740087231827535e-11,1.000042084416489,0.0
4932.YGR247W,13,4,3.2019544672550544e-10,1.0000231004557762,0.0
4932.YPR172W,19,4,6.63968008070108e-10,1.0001165497344204,0.0
4932.YJL037W,17,5,6.030643649387879e-13,1.000185570293124,0.0
4932.YLR054C,17,4,1.4411676691437891e-10,1.000146741842286,0.21875
4932.YLR149C-A,9,8,1.1069704181077e-16,1.000022742881157,0.0
4932.YCR007C,17,5,4.0399443772959343e-13,1.0000330199305505,0.0
4932.YML119W,7,3,1.2697742486601164e-07,1.000050437174547,0.6666666666666667
4932.YMR144W,18,4,2.344108001239506e-10,1.0000396827799776,0.0
4932.YKL183W,5,3,1.1877499738090084e-07,1.0000593060652034,0.4444444444444444
